title,synopsis,genres
Inaka Isha,"['hapless', 'country', 'doctor', 'describes', 'breathless', 'urgency', 'summons', 'attend', 'patient', 'events', 'surreal', 'aspect', 'unearthly', 'horses', 'transport', 'instantaneously', 'bedside', 'doctor', 'preoccupied', 'personal', 'distractions', 'grievances', 'against', 'employed', 'revealed', 'humiliated', 'villagers', 'always', 'expecting', 'impossible', 'doctor', 'doomed', 'endless', 'return', 'losing', 'everything', 'source']","['Dementia', 'Drama', 'Historical', 'Psychological']"
Genius Party Beyond,"['containing', 'shorts', 'couldn', 'included', 'original', 'genius', 'beyond', 'weaves', 'stories', 'insightful', 'relative', 'consequences', 'oppressive', 'government', 'darker', 'desires', 'others', 'directors', 'artists', 'champloo', 'genesis', 'evangelion', 'multitude', 'thought', 'provoking', 'create', 'collection', 'equalling', 'original', 'storytelling', 'genius', 'written', 'rewrite']","['Sci-Fi', 'Music', 'Dementia', 'Fantasy']"
Yami Shibai 5,"['mysterious', 'masked', 'storyteller', 'returns', 'twisted', 'continuing', 'particular', 'kamishibai', 'inspired', 'storytelling', 'audience', 'eagerly', 'devilish', 'stories', 'recounts', 'ghostly', 'legends', 'involving', 'housewife', 'receives', 'barrage', 'chilling', 'strange', 'flower', 'readings', 'always', 'mother', 'daughter', 'ominous', 'meeting', 'demands', 'others', 'outrageous', 'request', 'witness', 'storyteller', 'haunting', 'gripping', 'chills', 'written', 'rewrite']","['Dementia', 'Horror', 'Supernatural']"
Kaze no Na wa Amnesia,"['happened', 'suddenly', 'warning', 'memories', 'people', 'sudden', 'catastrophic', 'populated', 'mostly', 'savages', 'without', 'memories', 'civilisation', 'travels', 'journey', 'enlightenment', 'across', 'devastated', 'america', 'source']","['Action', 'Dementia', 'Drama', 'Sci-Fi']"
AD Police,"['megatokyo', 'before', 'knight', 'sabers', 'boomers', 'artificial', 'humans', 'relatively', 'advancement', 'implementation', 'integration', 'boomers', 'society', 'sometimes', 'fatally', 'whenever', 'boomer', 'incident', 'occurs', 'though', 'advanced', 'special', 'trained', 'boomer', 'crimes', 'mcnichol', 'rookie', 'starting', 'become', 'exposed', 'horrors', 'tragedies', 'megatokyo', 'veteran', 'partner', 'marceau', 'slowly', 'fading', 'separates', 'machine']","['Sci-Fi', 'Adventure', 'Mystery', 'Dementia', 'Police', 'Psychological', 'Thriller', 'Mecha']"
Tsukuyomi: Moon Phase Special,"['special', 'volume', 'special', 'storyline', 'little', 'original', 'series', 'outside', 'having', 'characters', 'completely', 'different', 'storyline', 'anything', 'before', 'source']","['Comedy', 'Dementia', 'Slice of Life']"
Yami Shibai 6,"['season', 'shibai', 'series', 'stories', 'darkness', 'phenomena', 'japanese', 'folktales', 'mysterious', 'middle', 'forest']","['Dementia', 'Horror', 'Supernatural']"
Utsu Musume Sayuri,"['sayuri', 'curious', 'creature', 'husband', 'equally', 'surreal', 'mother', 'father', 'antenna', 'protruding', 'striking', 'daughter', 'awaited', 'strike', 'family', 'friends', 'eagerly', 'sayuri', 'carries', 'bizarre', 'ceremony', 'written', 'rewrite']","['Comedy', 'Dementia']"
Uzumaki,"['kurouzu', 'goshima', 'fairly', 'normal', 'family', 'station', 'boyfriend', 'shuuichi', 'father', 'staring', 'thinking', 'nothing', 'mentions', 'incident', 'shuuichi', 'father', 'acting', 'lately', 'shuuichi', 'reveals', 'rising', 'desire', 'saying', 'infected', 'spirals', 'father', 'obsession', 'proves', 'deadly', 'beginning', 'horrific', 'unexplainable', 'events', 'causes', 'residents', 'kurouzu', 'spiral', 'madness', 'written', 'rewrite']","['Dementia', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Romance', 'Seinen']"
Yami Shibai 7,"['season', 'shibai', 'series', 'stories', 'darkness', 'phenomena', 'japanese', 'folktales', 'mysterious']","['Dementia', 'Horror', 'Supernatural']"
Koroshiya 1 The Animation: Episode 0,"['masochistic', 'mobster', 'streets', 'nemesis', 'psychopathic', 'killer', 'unrelenting', 'thirst', 'bloodshed', 'horrifying', 'secret', 'without', 'shrouds', 'parted', 'reveal', 'origin', 'monster', 'greatest', 'unveiling', 'killer', 'source']","['Action', 'Dementia', 'Drama', 'Horror', 'Martial Arts', 'Psychological', 'Seinen']"
Nami,"['enjoying', 'herself', 'bursts', 'disturb', 'leisure', 'decide', 'resist', 'inside', 'control', 'written', 'rewrite']",['Dementia']
Kikumana,"['kikumana', 'animation', 'called', 'kikumana', 'performance', 'defeated', 'circumstance', 'though', 'herself', 'primal', 'audience', 'feeling', 'strange', 'atmosphere', 'spread', 'pictorial', 'atmosphere', 'documentary', 'unrealistic', 'phenomena', 'source']","['Dementia', 'Psychological']"
Acchi Kocchi,[],['Dementia']
Atama Yama,"['stingy', 'cherry', 'cherry', 'trouble']","['Comedy', 'Dementia', 'Psychological', 'Fantasy']"
00:08,"['enjoys', 'seconds', 'something', 'changes', 'making', 'things', 'little', 'intriguing', 'written', 'rewrite']",['Dementia']
Tamala 2010: A Punk Cat in Space,"['planet', 'meguro', 'megalopolis', 'entirely', 'controlled', 'corporation', 'nefarious', 'influence', 'corporate', 'empire', 'extends', 'malignantly', 'across', 'feline', 'galaxy', 'tamala', 'carefree', 'kitten', 'decides', 'reality', 'boards', 'spaceship', 'search', 'planet', 'origin', 'source']","['Psychological', 'Comedy', 'Dementia', 'Sci-Fi']"
Agitated Screams of Maggots,"['agitated', 'screams', 'maggots', 'directed', 'kurosaka', 'released', 'single', 'agitated', 'screams', 'maggots', 'japanese', 'traditional', 'drawing', 'design', 'erotic', 'grotesque', 'aspects', 'received', 'attention', 'international', 'festival', 'rotterdam']","['Dementia', 'Music', 'Horror']"
Popee the Performer,"['performer', 'circus', 'operates', 'middle', 'desert', 'episode', 'characters', 'attempting', 'rehearse', 'performances', 'usually', 'dissolves', 'characters', 'trying', 'humorously', 'destroy', 'cartoon', 'manner', 'striped', 'jumpsuit', 'juggling', 'pulling', 'knives', 'succeeding', 'nefarious', 'assistant', 'circus', 'mischievous', 'nature', 'driving', 'episode', 'source', 'animefringe']","['Comedy', 'Dementia']"
Noisy Birth,"['yoshiura', 'yasuhiro', 'shibata']","['Dementia', 'Music']"
Extra,"['animation', 'veteran', 'studio', 'collaborator', 'morimoto', 'teamed', 'artist', 'random', 'computer', 'images', 'internet', 'authors', 'working', 'collaboration', 'techno', 'animation', 'animation', 'stored', 'immediately', 'shakes', 'viewer', 'question', 'source']","['Action', 'Sci-Fi', 'Music', 'Dementia', 'Horror']"
Connected,"['hamasaki', 'created', 'studio']","['Dementia', 'Music', 'Sci-Fi']"
Kago Shintarou Anime Sakuhin Shuu,"['crudely', 'animated', 'reaches', 'heights', 'absurdity', 'playful', 'surrealist', 'sensibility', 'tendency', 'ridiculous', 'disturbing', 'straddles', 'boundary', 'between', 'experimentation', 'punchline', 'literally', 'oozing', 'torrent', 'although', 'admittedly', 'videos', 'heavily', 'towards', 'comics', 'appreciate', 'source', 'cinema']","['Comedy', 'Dementia', 'Horror', 'Seinen']"
Airy Me,"['subject', 'administered', 'medication', 'mysterious', 'medical', 'experiments', 'presses', 'switch', 'subject', 'successfully', 'transforms', 'chimera', 'subject', 'continues', 'desires', 'spectacle', 'result', 'effect', 'subject', 'relationship', 'source', 'festival']","['Dementia', 'Drama', 'Horror', 'Music']"
Bacterial Contamination,"['yourself', 'become', 'victim', 'ignore', 'slandered', 'outcast', 'nowhere', 'cruelty', 'infects', 'begins', 'herself', 'consumes', 'cleanse', 'herself', 'contaminate', 'another', 'written', 'rewrite']","['Dementia', 'Horror', 'Music']"
Tobira wo Akete (1995),"['bedtime', 'nonoko', 'shadow', 'objects', 'almost', 'person', 'source']","['Dementia', 'Fantasy']"
Ryokunohara Meikyuu,"['hiroki', 'kanata', 'together', 'children', 'hiroki', 'caught', 'accident', 'trying', 'little', 'looking', 'seperated', 'kanata', 'everything', 'figure', 'outside', 'living', 'nothing', 'changed', 'convince', 'kanata', 'strange', 'fhalei', 'appearing', 'source']","['Dementia', 'Psychological', 'Drama', 'Romance', 'Shoujo', 'Shounen Ai']"
Survival,"['created', 'studio']","['Dementia', 'Drama', 'Music', 'Psychological', 'School', 'Supernatural']"
Ai,"['experimental', 'desperately', 'japanese', 'animator']","['Dementia', 'Psychological', 'Romance']"
Ningen Doubutsuen,[],['Dementia']
Seisai,"['horrible', 'murder', 'committed', 'grounds', 'nankai', 'academy', 'professor', 'popular', 'teachers', 'pushed', 'buildings', 'students', 'feelings', 'confusion', 'students', 'masayoshi', 'daisuke', 'mitsuru', 'shinya', 'determined', 'uncover', 'discover', 'important', 'professor', 'planner', 'marked', 'killed', 'marked', 'evidence', 'investigations', 'method', 'required', 'murderer', 'through', 'manipulation', 'torture', 'uncover', 'important', 'details', 'piecing', 'puzzle', 'together', 'longer', 'search', 'themselves', 'overtaken', 'desires', 'behind', 'source']","['Dementia', 'Fantasy', 'Hentai', 'Horror']"
Gun x Sword-san,"['series', 'episodes', 'loosely', 'characters', 'puppets', 'characters', 'turtle', 'series', 'episodes', 'center', 'around', 'analyzing', 'various', 'events', 'mocking', 'themes', 'displayed', 'included', 'source', 'wikipedia']","['Action', 'Parody', 'Dementia']"
Yukidoke,"['result', 'seeing', 'corpse', 'becomes', 'interested', 'bodies', 'living', 'things', 'starts', 'develop', 'phobias', 'before', 'manner', 'things', 'appear', 'grotesque', 'source']","['Dementia', 'Horror']"
The Chocolate Panic Picture Show,"['gainax', 'professional', 'production', 'chocolate', 'picture', 'musical', 'fujiwara', 'serialised', 'monthly', 'partly', 'inspired', 'follow', 'chinbo', 'chonbo', 'strange', 'psychedelic', 'madness', 'understand', 'through', 'unpredictable', 'antics', 'comical', 'cultural', 'imperialism']","['Dementia', 'Psychological']"
X Densha de Ikou,"['ishihara', 'everyday', 'girlfriend', 'position', 'working', 'things', 'become', 'complicated', 'ghostly', 'vehicle', 'dubbed', 'begins', 'destroying', 'everything', 'somehow', 'connected', 'strange', 'attention', 'dangerous', 'hungry', 'people', 'source']","['Mystery', 'Dementia', 'Supernatural']"
Sayonara Gokko,"['sayonara', 'amazarashi']","['Music', 'Dementia']"
Bobunemimimmi Specials,"['official', 'website', 'announced', 'monday', 'series', 'bobunemimimmi', 'segments', 'compiled', 'standalone', 'release', 'release', 'include', 'previously', 'released', 'segments', 'production', 'segments', 'kamishibai', 'theater', 'collection', 'hellshake', 'segment', 'original', 'stickers', 'source']","['Comedy', 'Parody', 'Dementia']"
Alexander Senki Movie,"['alexander', 'arrives', 'greece', 'ominous', 'destiny', 'become', 'destroyer', 'inheriting', 'becomes', 'macedonians', 'starts', 'conquest', 'terrific', 'alexander', 'ultimately', 'confronts', 'nemesis', 'darius', 'persia', 'changes', 'alexander', 'become', 'assuring', 'destruction', 'possibly', 'himself', 'source', 'global', 'business']","['Action', 'Adventure', 'Dementia', 'Historical', 'Military', 'Mystery', 'Shounen', 'Supernatural']"
Aos,"['surrealist', 'explanation', 'reality', 'people', 'enclosed']","['Fantasy', 'Dementia']"
Mochibei,['kurosaka'],['Dementia']
Kiseichuu no Ichiya,"['experimental', 'animation']","['Dementia', 'Horror']"
Born by Myself,"['surreal', 'several', 'creatures', 'metamorphorphing', 'inside', 'motion', 'animation', 'kobayashi', 'masahide', 'funamoto', 'village', 'marchen']","['Dementia', 'Psychological']"
2005-nen Uchuu no Tabi,"['experimental', 'michio', 'mihara']","['Space', 'Dementia', 'Sci-Fi']"
Midori-ko,"['making', 'premiere', 'festival', 'midori', 'adored', 'japanese', 'animator', 'kurosaka', 'whimsically', 'nightmarish', 'vision', 'century', 'apocalypse', 'making', 'entirely', 'single', 'handedly', 'rendered', 'colored', 'pencil', 'kurosaka', 'fantastical', 'marvel', 'behold', 'emerging', 'staggering', 'detail', 'flooding', 'engineer', 'famine', 'synthesizing', 'frederic', 'subtle', 'haptic', 'textures', 'plympton', 'frenetic', 'mutations', 'haunting', 'wormholes', 'kurosaka', 'retains', 'singular', 'luminous', 'potency', 'source', 'angeles', 'animation', 'festival', 'summary']","['Dementia', 'Drama']"
Gondora,['living'],['Dementia']
Adventures in Beauty Wonderland,"['keiichi', 'tanaami', 'recent', 'movies']","['Adventure', 'Dementia']"
◯,"['sawako', 'kabuki', 'animation']","['Dementia', 'Music']"
3-tsu no Kumo,"['trilogy', 'clouds', 'omnibus', 'consisting', 'different', 'stories', 'clouds', 'charcoal', 'drawing', 'clouds', 'without', 'worlds', 'surround', 'breathing', 'people', 'transform', 'erotic', 'shapes', 'looking', 'something', 'happens', 'junior', 'starts', 'drawing', 'students', 'little', 'people', 'living', 'morning', 'listen']",['Dementia']
Crazy for It,"['yutaro', 'graduation']","['Dementia', 'Music']"
Alice in Dreamland,[],"['Adventure', 'Dementia', 'Fantasy']"
Wonder (Movie),"['animation', 'consists', 'sequence', 'pictures', 'different', 'director', 'ultimate', 'analog', 'approach', 'abstract', 'animated', 'creator', 'digital', 'source']",['Dementia']
Fetish Doll,[],['Dementia']
The Embryo Develops into a Fetus,['animation'],['Dementia']
Tokyo Loop,"['series', 'stories', 'created', 'creator', 'images', 'stories', 'masahiko', 'tanaami', 'keiichi', 'fishing', 'shiriagari', 'kotobuki', 'public', 'convenience', 'tabaimo', 'atsuko', 'aihara', 'nobuhiro', 'unbalance', 'takashi', 'shimao', 'manipulated', 'atsushi', 'nuance', 'murata', 'tomoyasu', 'hashimoto', 'furukawa', 'funkorogashi', 'yamamura', 'toshio']","['Comedy', 'Dementia']"
Nido to Mezamenu Komori Uta,"['animated', 'describing', 'bullying', 'japanese']","['Dementia', 'Drama']"
Aki no Puzzle,"['minute', 'containing', 'flashing', 'lights', 'images', 'drawings', 'presented', 'viewer']",['Dementia']
Heya,"['experimental', 'animator']","['Comedy', 'Dementia']"
Calm,['animation'],"['Dementia', 'Music']"
Usagi ga Kowai,"['tetsuji', 'kurashige', 'nightmarish', 'begins', 'citing', 'section', 'brillat', 'savarin', 'treatise', 'physiology', 'renowned', 'french', 'epicure', 'suggests', 'stimulating', 'particular', 'influence', 'dreams', 'depicts', 'macabre', 'played', 'rabbits', 'blindfolded', 'rabbits', 'fashioned', 'illustrated', 'square', 'indicated', 'illustration', 'chosen', 'correctly', 'giving', 'rabbits', 'source', 'midnight']","['Game', 'Dementia', 'Horror']"
Yoru no Okite,"['accompany', 'delirium', 'assassinated', 'different', 'spirit', 'adrift', 'murdered', 'restless', 'spirit', 'surreal', 'journey', 'through', 'living']",['Dementia']
Shinsatsushitsu,"['consultation', 'medical', 'diagnosis', 'triggers', 'traumatic', 'fantasies', 'portrayed', 'greyish', 'pencil', 'drawings', 'source', 'sydney', 'morning', 'herald']","['Dementia', 'Horror']"
Baka Baka Baka na Sekai,['absurd'],"['Military', 'Comedy', 'Dementia']"
Rinkaku,"['following', 'release', 'japanese', 'hiatus', 'following', 'vigorous', 'touring', 'schedule', 'abroad', 'returning', 'single', 'rinkaku', 'released', 'december', 'animator', 'kurosaka', 'enlisted', 'create', 'regards', 'shocking', 'grotesque', 'previous', 'collaboration', 'kurosaka', 'infamous', 'agitated', 'screams', 'maggots']","['Dementia', 'Horror', 'Music']"
DušaN,"['independent', 'animated', 'slovakian', 'saténové', 'kousuke', 'sugimoto', 'created', 'friend', 'protagonist', 'talking']","['Music', 'Dementia', 'Psychological']"
Shui Naodai,"['constantly', 'forced', 'themselves', 'endless', 'homework', 'monsters', 'behind', 'children', 'brains', 'filled', 'heated', 'tension', 'overstressed', 'produce', 'becomes', 'greedy', 'monsters', 'energy', 'children', 'repeat', 'serving', 'powerplant', 'spending', 'childhood', 'tragic', 'misery']","['Sci-Fi', 'Dementia', 'Fantasy']"
Watashi no Kao,['abstract'],"['Dementia', 'Horror']"
The Bathroom,"['surrealistic', 'minimalist', 'cartoonist']","['Comedy', 'Dementia']"
Scrap Diary,"['abstract', 'keichii', 'tanaami']",['Dementia']
Picotopia,"['incorporated', 'administrative', 'agency', 'rikagaku', 'kenkyusho', 'promotional', 'animation']","['Music', 'Dementia', 'Fantasy']"
Shigeru,"['animation', 'sawako', 'kabuki']","['Comedy', 'Dementia']"
Suisei,"['stream', 'through', 'stream', 'innumerable', 'illusion', 'appears', 'disappears', 'reflected', 'source', 'yamamura', 'animation']","['Comedy', 'Dementia']"
Ao no Exorcist: Kyoto Fujouou-hen,"['exwire', 'academy', 'aftermath', 'discovering', 'classmates', 'okumura', 'moment', 'pressing', 'concerns', 'parentage', 'impure', 'powerful', 'stolen', 'academy', 'attempt', 'exwires', 'investigate', 'behind', 'impure', 'ultimate', 'mission', 'cooperating', 'distant', 'fellow', 'exorcists', 'attempt', 'reconcile', 'undergoes', 'specialized', 'training', 'control', 'however', 'stolen', 'arrival', 'unthinkable', 'threat', 'traitor', 'amongst', 'leaves', 'written', 'rewrite']","['Action', 'Demons', 'Supernatural', 'Fantasy', 'Shounen']"
Beelzebub,"['ishiyama', 'populated', 'entirely', 'delinquents', 'nonstop', 'violence', 'lawlessness', 'however', 'universally', 'acknowledged', 'student', 'tatsumi', 'ishiyama', 'vicious', 'fighter', 'riverbed', 'encounters', 'floating', 'retrieved', 'splits', 'middle', 'reveal', 'crawls', 'immediately', 'attachment', 'though', 'kaiser', 'emperana', 'beelzebub', 'finding', 'future', 'underworld', 'enough', 'confronted', 'hildegard', 'together', 'attempt', 'although', 'surrounded', 'juvenile', 'delinquents', 'demonic', 'powers', 'challenge', 'imagine', 'written', 'rewrite']","['Action', 'Comedy', 'Demons', 'Supernatural', 'School', 'Shounen']"
